Cluster,TotPop_1980,TotPop_1990,TotPop_2000,TotPop_2010,PctChgTotPop_1980_1990,PctChgTotPop_1990_2000,PctChgTotPop_2000_2010,PctPopUnder18Years_1980,PctPopUnder18Years_1990,PctPopUnder18Years_2000,PctPopUnder18Years_2010,PctChgPopUnder18Years_1980_1990,PctChgPopUnder18Years_1990_2000,PctChgPopUnder18Yea_2000_2010,PctBlackNonHispBridge_1990,PctBlackNonHispBridge_2000,PctBlackNonHispBridge_2010,PctWhiteNonHispBridge_1990,PctWhiteNonHispBridge_2000,PctWhiteNonHispBridge_2010,PctHisp_1990,PctHisp_2000,PctHisp_2010,PctAsianPINonHispBridge_1990,PctAsianPINonHispBridge_2000,PctAsianPINonHispBridge_2010,PctForeignBorn_1980,PctForeignBorn_1990,PctForeignBorn_2000,PctForeignBorn_2007_11,PctFamiliesOwnChildrenFH_1990,PctFamiliesOwnChildrenFH_2000,PctFamiliesOwnChildrenFH_2007_11,Pct_births_low_wt_1998,Pct_births_low_wt_1999,Pct_births_low_wt_2000,Pct_births_low_wt_2001,Pct_births_low_wt_2002,Pct_births_low_wt_2003,Pct_births_low_wt_2004,Pct_births_low_wt_2005,Pct_births_low_wt_2006,Pct_births_low_wt_2007,Pct_births_low_wt_2008,Pct_births_low_wt_2009,Pct_births_low_wt_2010,Pct_births_low_wt_2011,Pct_births_teen_1998,Pct_births_teen_1999,Pct_births_teen_2000,Pct_births_teen_2001,Pct_births_teen_2002,Pct_births_teen_2003,Pct_births_teen_2004,Pct_births_teen_2005,Pct_births_teen_2006,Pct_births_teen_2007,Pct_births_teen_2008,Pct_births_teen_2009,Pct_births_teen_2010,Pct_births_teen_2011,PctPoorPersons_1980,PctPoorPersons_1990,PctPoorPersons_2000,PctPoorPersons_2007_11,PctPoorChildren_1990,PctPoorChildren_2000,PctPoorChildren_2007_11,PctUnemployed_1980,PctUnemployed_1990,PctUnemployed_2000,PctUnemployed_2007_11,Pct16andOverEmployed_1980,Pct16andOverEmployed_1990,Pct16andOverEmployed_2000,Pct16andOverEmployed_2007_11,Pct25andOverWoutHS_1980,Pct25andOverWoutHS_1990,Pct25andOverWoutHS_2000,Pct25andOverWoutHS_2007_11,PctHshldPhone_2000,PctHshldPhone_2007_11,PctHshldCar_2000,PctHshldCar_2007_11,AvgFamilyIncAdj_1980,AvgFamilyIncAdj_1990,AvgFamilyIncAdj_2000,AvgFamilyIncAdj_2007_11,PctChgAvgFamilyIncAdj_1980_1990,PctChgAvgFamilyIncAdj_1990_2000,PctChgAvgFamilyIncA_2000_2007_11,fs_client_2000,fs_client_2001,fs_client_2002,fs_client_2003,fs_client_2004,fs_client_2005,fs_client_2006,fs_client_2007,fs_client_2008,fs_client_2009,fs_client_2010,fs_client_2011,fs_client_2012,fs_client_2013,fs_client_2014,tanf_client_2000,tanf_client_2001,tanf_client_2002,tanf_client_2003,tanf_client_2004,tanf_client_2005,tanf_client_2006,tanf_client_2007,tanf_client_2008,tanf_client_2009,tanf_client_2010,tanf_client_2011,tanf_client_2012,tanf_client_2013,tanf_client_2014,Rate_crimes_pt1_violent_2000,Rate_crimes_pt1_violent_2001,Rate_crimes_pt1_violent_2002,Rate_crimes_pt1_violent_2003,Rate_crimes_pt1_violent_2004,Rate_crimes_pt1_violent_2005,Rate_crimes_pt1_violent_2006,Rate_crimes_pt1_violent_2007,Rate_crimes_pt1_violent_2008,Rate_crimes_pt1_violent_2009,Rate_crimes_pt1_violent_2010,Rate_crimes_pt1_violent_2011,Rate_crimes_pt1_property_2000,Rate_crimes_pt1_property_2001,Rate_crimes_pt1_property_2002,Rate_crimes_pt1_property_2003,Rate_crimes_pt1_property_2004,Rate_crimes_pt1_property_2005,Rate_crimes_pt1_property_2006,Rate_crimes_pt1_property_2007,Rate_crimes_pt1_property_2008,Rate_crimes_pt1_property_2009,Rate_crimes_pt1_property_2010,Rate_crimes_pt1_property_2011,NumOccupiedHsgUnits_1980,NumOccupiedHsgUnits_1990,NumOccupiedHsgUnits_2000,NumOccupiedHsgUnits_2010,PctSameHouse5YearsAgo_1990,PctSameHouse5YearsAgo_2000,PctVacantHsgUnitsForRent_1980,PctVacantHsgUnitsForRent_1990,PctVacantHsgUnitsForRent_2000,PctVacantHsgUnitsForRent_2007_11,PctOwnerOccupiedHsgUnits_1980,PctOwnerOccupiedHsgUnits_1990,PctOwnerOccupiedHsgUnits_2000,PctOwnerOccupiedHsgUnits_2007_11,sales_sf_1995,sales_sf_1996,sales_sf_1997,sales_sf_1998,sales_sf_1999,sales_sf_2000,sales_sf_2001,sales_sf_2002,sales_sf_2003,sales_sf_2004,sales_sf_2005,sales_sf_2006,sales_sf_2007,sales_sf_2008,sales_sf_2009,sales_sf_2010,sales_sf_2011,sales_sf_2012,r_mprice_sf_1995,r_mprice_sf_1996,r_mprice_sf_1997,r_mprice_sf_1998,r_mprice_sf_1999,r_mprice_sf_2000,r_mprice_sf_2001,r_mprice_sf_2002,r_mprice_sf_2003,r_mprice_sf_2004,r_mprice_sf_2005,r_mprice_sf_2006,r_mprice_sf_2007,r_mprice_sf_2008,r_mprice_sf_2009,r_mprice_sf_2010,r_mprice_sf_2011,r_mprice_sf_2012,PctAnnChgRMPriceSf_10yr,PctAnnChgRMPriceSf_5yr,PctAnnChgRMPriceSf_1yr,NumMrtgOrigHomePurchPerUnit_1997,NumMrtgOrigHomePurchPerUnit_1998,NumMrtgOrigHomePurchPerUnit_1999,NumMrtgOrigHomePurchPerUnit_2000,NumMrtgOrigHomePurchPerUnit_2001,NumMrtgOrigHomePurchPerUnit_2002,NumMrtgOrigHomePurchPerUnit_2003,NumMrtgOrigHomePurchPerUnit_2004,NumMrtgOrigHomePurchPerUnit_2005,NumMrtgOrigHomePurchPerUnit_2006,MedianMrtgInc1_4m_adj_1997,MedianMrtgInc1_4m_adj_1998,MedianMrtgInc1_4m_adj_1999,MedianMrtgInc1_4m_adj_2000,MedianMrtgInc1_4m_adj_2001,MedianMrtgInc1_4m_adj_2002,MedianMrtgInc1_4m_adj_2003,MedianMrtgInc1_4m_adj_2004,MedianMrtgInc1_4m_adj_2005,MedianMrtgInc1_4m_adj_2006,PctSubprimeConvOrigHomePur_1997,PctSubprimeConvOrigHomePur_1998,PctSubprimeConvOrigHomePur_1999,PctSubprimeConvOrigHomePur_2000,PctSubprimeConvOrigHomePur_2001,PctSubprimeConvOrigHomePur_2002,PctSubprimeConvOrigHomePur_2003,PctSubprimeConvOrigHomePur_2004,PctSubprimeConvOrigHomePur_2005,PctSubprimeConvOrigHomePur_2006,forecl_ssl_sf_condo_1995,forecl_ssl_sf_condo_1996,forecl_ssl_sf_condo_1997,forecl_ssl_sf_condo_1998,forecl_ssl_sf_condo_1999,forecl_ssl_sf_condo_2000,forecl_ssl_sf_condo_2001,forecl_ssl_sf_condo_2002,forecl_ssl_sf_condo_2003,forecl_ssl_sf_condo_2004,forecl_ssl_sf_condo_2005,forecl_ssl_sf_condo_2006,forecl_ssl_sf_condo_2007,forecl_ssl_sf_condo_2008,forecl_ssl_sf_condo_2009,forecl_ssl_sf_condo_2010,forecl_ssl_sf_condo_2011,forecl_ssl_sf_condo_2012,forecl_ssl_1kpcl_sf_condo_1995,forecl_ssl_1kpcl_sf_condo_1996,forecl_ssl_1kpcl_sf_condo_1997,forecl_ssl_1kpcl_sf_condo_1998,forecl_ssl_1kpcl_sf_condo_1999,forecl_ssl_1kpcl_sf_condo_2000,forecl_ssl_1kpcl_sf_condo_2001,forecl_ssl_1kpcl_sf_condo_2002,forecl_ssl_1kpcl_sf_condo_2003,forecl_ssl_1kpcl_sf_condo_2004,forecl_ssl_1kpcl_sf_condo_2005,forecl_ssl_1kpcl_sf_condo_2006,forecl_ssl_1kpcl_sf_condo_2007,forecl_ssl_1kpcl_sf_condo_2008,forecl_ssl_1kpcl_sf_condo_2009,forecl_ssl_1kpcl_sf_condo_2010,forecl_ssl_1kpcl_sf_condo_2011,forecl_ssl_1kpcl_sf_condo_2012,trustee_ssl_sf_condo_1995,trustee_ssl_sf_condo_1996,trustee_ssl_sf_condo_1997,trustee_ssl_sf_condo_1998,trustee_ssl_sf_condo_1999,trustee_ssl_sf_condo_2000,trustee_ssl_sf_condo_2001,trustee_ssl_sf_condo_2002,trustee_ssl_sf_condo_2003,trustee_ssl_sf_condo_2004,trustee_ssl_sf_condo_2005,trustee_ssl_sf_condo_2006,trustee_ssl_sf_condo_2007,trustee_ssl_sf_condo_2008,trustee_ssl_sf_condo_2009,trustee_ssl_sf_condo_2010,trustee_ssl_sf_condo_2011,trustee_ssl_sf_condo_2012,trustee_ssl_1kpcl_sf_condo_1995,trustee_ssl_1kpcl_sf_condo_1996,trustee_ssl_1kpcl_sf_condo_1997,trustee_ssl_1kpcl_sf_condo_1998,trustee_ssl_1kpcl_sf_condo_1999,trustee_ssl_1kpcl_sf_condo_2000,trustee_ssl_1kpcl_sf_condo_2001,trustee_ssl_1kpcl_sf_condo_2002,trustee_ssl_1kpcl_sf_condo_2003,trustee_ssl_1kpcl_sf_condo_2004,trustee_ssl_1kpcl_sf_condo_2005,trustee_ssl_1kpcl_sf_condo_2006,trustee_ssl_1kpcl_sf_condo_2007,trustee_ssl_1kpcl_sf_condo_2008,trustee_ssl_1kpcl_sf_condo_2009,trustee_ssl_1kpcl_sf_condo_2010,trustee_ssl_1kpcl_sf_condo_2011,trustee_ssl_1kpcl_sf_condo_2012,school_present_2000,school_present_2001,school_present_2002,school_present_2003,school_present_2004,school_present_2005,school_present_2006,school_present_2007,school_present_2008,school_present_2009,school_present_2010,school_present_2011,school_present_2012,school_present_2013,dcps_present_2000,dcps_present_2001,dcps_present_2002,dcps_present_2003,dcps_present_2004,dcps_present_2005,dcps_present_2006,dcps_present_2007,dcps_present_2008,dcps_present_2009,dcps_present_2010,dcps_present_2011,dcps_present_2012,dcps_present_2013,charter_present_2000,charter_present_2001,charter_present_2002,charter_present_2003,charter_present_2004,charter_present_2005,charter_present_2006,charter_present_2007,charter_present_2008,charter_present_2009,charter_present_2010,charter_present_2011,charter_present_2012,charter_present_2013,aud_2001,aud_2002,aud_2003,aud_2004,aud_2005,aud_2006,aud_2007,aud_2008,aud_2009,aud_2010,aud_2011,aud_2012,aud_2013,aud_dcps_2001,aud_dcps_2002,aud_dcps_2003,aud_dcps_2004,aud_dcps_2005,aud_dcps_2006,aud_dcps_2007,aud_dcps_2008,aud_dcps_2009,aud_dcps_2010,aud_dcps_2011,aud_dcps_2012,aud_dcps_2013,aud_charter_2001,aud_charter_2002,aud_charter_2003,aud_charter_2004,aud_charter_2005,aud_charter_2006,aud_charter_2007,aud_charter_2008,aud_charter_2009,aud_charter_2010,aud_charter_2011,aud_charter_2012,aud_charter_2013
Cluster 1,18149,17812,18167,18338,-1.9,2,0.9,13,11,9,7.2,-21,-15,-20,26,18,11,56,60,69,15,16,13,2.5,6.2,6.8,19,23,25,21,38,26,6,8.3,7.6,12,8.2,3,9.5,7.8,7.2,5.9,6.7,8.1,7.7,6.9,7.9,5,7.1,9.5,5.4,6.7,3.6,3.9,3.3,4.8,5.8,5.6,3.2,1.4,2.8,15,10,10,5.6,21,26,5.8,6,3.6,2.7,5.4,73,78,79,81,20,15,11,4.5,99,96,61,60,103602,121128,160609,162891,17,33,1.4,546,526,537,551,566,534,527,517,465,562,656,791,857,858,762,247,241,234,212,179,155,129,122,119,137,146,164,134,148,125,9,12,15,13,13,12,11,12,11,9.7,8.9,9.3,52,59,58,62,42,43,49,48,41,39,36,41,9942,10279,10979,10992,40,37,6,5.8,2.4,4.8,25,31,34,38,34,37,50,64,54,49,44,39,40,50,39,28,28,18,26,20,27,26,407000,362000,498000,533000,507000,702000,767000,927000,1395000,1060000,1113000,1002000,1053000,1500000,1040000,1127000,1046000,1140000,2.1,1.6,9,72,122,141,119,132,153,141,142,170,133,109825,102733,102147,110781,119742,123689,122658,127530,132321,140907,0.3,0.2,0.6,2.2,1.2,0.6,1.2,1.1,2,1.6,10,20,14,19,21,10,20,13,15,11,8,12,18,25,39,31,3,0,2.7,5.4,3.8,5.1,5.6,2.7,5.4,3.4,3.9,2.8,2,2.9,4.2,5.9,9.1,7.1,0.7,0,0,1,0,4,2,0,0,0,1,1,2,2,4,5,14,10,1,1,0,0.3,0,1.1,0.5,0,0,0,0.3,0.3,0.5,0.5,0.9,1.2,3.3,2.3,0.2,0.2,4,4,4,5,2,2,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,3,3,3,3,3,1,1,1,2,0,0,2,2,2,1,1,1,1,1,1913,1972,2140,649,548,666,757,813,1156,1273,1469,1520,1576,1184,1185,1072,649,548,543,599,626,930,1034,1074,1084,1098,729,787,1068,0,0,123,158,187,226,239,395,436,478
Cluster 2,44081,45728,46779,47378,3.7,2.3,1.3,23,22,22,15,0.5,2,-32,66,53,38,11,13,31,21,30,27,1.6,3.2,4.4,12,26,33,24,54,48,50,8.8,13,9.8,9.4,11,7.9,11,8.8,10,8.9,7.4,7.5,9.2,8.6,15,16,12,14,14,8.9,9,11,12,14,12,9.4,8.6,6.7,24,24,26,17,33,35,24,8.3,8.6,9.7,8,55,61,58,71,44,42,42,21,94,95,48,57,54778,56232,63766,87204,2.7,13,37,6456,6179,5968,6056,6053,6262,5953,5740,5686,6680,8075,9180,9400,9640,8777,3423,3448,3373,3198,3172,3058,2640,2466,2394,2557,2723,2664,2578,2435,2209,16,15,18,21,16,17,17,17,17,15,13,13,43,45,49,47,41,35,44,43,44,44,42,47,17039,17275,17458,19514,51,45,8.7,9,4.9,3.9,24,26,26,32,231,260,259,391,395,319,306,308,306,362,293,183,156,99,108,145,165,168,162000,152000,168000,172000,171000,200000,222000,295000,336000,408000,535000,578000,559000,566000,467000,509000,505000,530000,6,-1,5.1,35,46,61,78,78,86,94,111,128,142,81630,74332,73289,87251,93799,93110,95294,109082,115267,119018,7.8,16,6,5.5,5.1,3.7,4,6.5,11,6.2,78,97,124,150,144,135,86,84,78,60,41,84,94,152,230,177,3,4,14,18,23,27,26,25,16,15,14,9.9,6.6,12,13,20,30,23,0.4,0.5,37,35,42,69,82,42,37,19,3,8,6,10,33,53,72,44,13,1,6.8,6.4,7.7,13,15,7.7,6.8,3.4,0.5,1.3,1,1.4,4.5,7,9.4,5.6,1.6,0.1,12,12,12,12,20,22,22,22,19,17,17,18,18,18,9,9,9,9,9,10,9,8,6,6,6,6,6,6,3,3,3,3,11,12,13,14,13,11,11,12,12,12,5077,4500,4607,5833,6051,6524,6720,6677,7062,7313,7487,7606,8008,4705,4047,4063,3855,4025,4101,4006,3737,3617,3657,3504,3614,3841,372,453,544,1978,2026,2423,2714,2940,3445,3656,3983,3992,4167
Cluster 3,11335,10925,10128,12174,-3.6,-7.3,20,18,15,14,7.8,-17,-14,-34,78,67,44,13,18,41,8.4,12,9.4,0.7,1.7,5,5.5,9.8,16,15,62,56,27,8.2,12,13,15,18,9.7,13,6.3,11,15,6.4,16,9.5,8.6,17,19,19,11,9.5,4.3,9.3,8.1,9.8,8.1,5,9,7.4,2.5,27,22,26,17,24,43,15,9.1,8.1,8.5,7.5,45,51,55,61,45,36,30,15,97,94,48,66,50089,61652,72581,101583,23,18,40,1283,1163,1141,1139,1153,1102,1011,970,951,1057,1254,1352,1383,1341,1201,661,571,546,534,579,529,396,403,373,346,348,296,291,307,289,28,29,25,24,22,24,26,23,22,19,17,22,113,103,104,112,96,91,93,84,89,88,68,75,3742,4030,3957,5461,46,39,7.4,9.2,5,3.7,28,31,33,42,55,58,58,122,142,119,202,146,119,112,97,74,57,61,55,58,60,76,146000,156000,148000,180000,155000,202000,349000,395000,482000,593000,637000,758000,636000,674000,667000,668000,627000,689000,5.7,1.6,9.8,39,56,79,125,159,134,120,107,235,200,78726,80125,84454,99208,87660,100812,118199,126060,118655,120877,6.1,10,5.2,5.6,2.8,3.1,4.7,8.3,5.9,1.5,25,33,36,35,43,29,25,29,23,20,20,17,32,51,81,50,2,2,13,17,18,18,22,15,13,14,11,9.7,8.5,6.6,12,17,28,17,0.7,0.6,7,11,16,20,15,12,8,5,2,1,4,1,8,10,9,13,2,1,3.5,5.5,8,10,7.5,6,4,2.5,1,0.5,1.7,0.4,3,3.4,3.1,4.4,0.7,0.3,9,8,8,8,9,11,12,12,9,7,6,7,9,9,4,3,3,3,4,4,4,4,3,2,2,3,3,2,5,5,5,5,5,7,8,8,6,5,4,4,6,7,1891,2037,2128,2502,2446,2404,2332,2093,1924,1790,1954,2216,2548,961,927,910,1209,1141,1043,925,794,562,481,708,709,583,930,1110,1218,1293,1305,1361,1407,1299,1362,1309,1246,1507,1965
Cluster 4,16071,17919,18741,20464,11,4.6,9.2,7,6.1,6.1,8.1,-3.5,4.4,46,4.1,3.7,3.7,86,85,81,5.6,4.2,6.4,4.4,6.6,8.4,11,15,14,15,21,10,12,3.3,3.1,6.4,4.5,3.5,4.7,8.5,5.5,8.1,3.3,4.4,4.5,4.8,7,0.8,0,0.6,0,0,0.6,0,0,0.6,0.5,0,0,0,0.5,16,16,15,11,9.9,6.9,1,2,2.4,2.1,2.9,68,68,66,54,6.4,4.4,2,2,100,95,83,80,180692,228758,272708,304995,27,19,12,24,29,31,27,26,36,30,45,40,59,68,87,100,83,90,10,11,11,9,12,12,s,8,8,12,13,14,10,7,7,6.6,6.2,6,5.6,5.5,4.7,5.4,6,3.9,3.8,5,3.9,54,55,44,44,45,46,41,45,48,45,41,44,6629,7004,7446,7375,30,26,5.3,5.9,2.6,9,42,48,52,55,165,188,266,356,315,248,226,237,242,207,204,175,160,149,122,150,158,162,484000,435000,491000,493000,565000,619000,769000,906000,881000,940000,1123000,1018000,1008000,1083000,1073000,1051000,1017000,1033000,1.3,0.5,1.5,74,102,99,83,83,86,79,94,90,64,152972,140517,106934,145035,167044,170269,190590,183188,191889,206642,2.1,1,0.9,2.3,2.5,1,0.9,1.8,2.6,1.6,18,12,16,22,15,11,9,11,10,8,7,8,11,19,40,25,0,0,3.5,2.3,3.1,4.3,2.9,2.1,1.7,2.1,1.9,1.5,1.3,1.5,2.1,3.5,7.4,4.7,0,0,4,2,5,2,3,0,0,1,1,1,1,1,1,4,4,6,1,2,0.8,0.4,1,0.4,0.6,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.7,0.7,1.1,0.2,0.4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1003,1069,1049,1001,566,698,725,971,1145,1300,1237,1267,1246,1003,1069,1049,1001,566,645,639,971,1145,1300,1237,1267,1246,0,0,0,0,0,53,86,0,0,0,0,0,0
Cluster 5,10731,11104,11723,16160,3.5,5.6,38,1.8,1.4,1.2,1.4,-17,-8.4,62,5.1,6.1,6.7,82,75,75,4.7,5.3,5.7,7.2,13,12,15,17,19,19,4.7,15,4.1,4.4,7.3,9.5,9.6,16,12,6.6,13,4.2,6,8.8,5.3,4.7,11,3.2,4.1,0,0,2.8,0,0,4.8,0,2.6,0,0,0.7,0.4,13,21,28,29,9.2,10,11,2.9,4.3,28,3.6,63,59,49,39,6.2,5,5.6,2.3,100,96,44,37,155597,224514,259442,211064,44,16,-19,62,49,42,30,38,36,47,77,85,73,94,108,110,119,95,s,s,s,s,10,s,8,25,31,19,27,33,30,24,12,3.8,4.6,4.3,4.1,3.1,2.5,1.7,2,3.1,3.6,3,3,54,39,39,37,32,29,26,26,28,24,22,26,6324,5787,5811,6413,30,22,7.8,9.7,3.3,11,23,30,29,31,5,7,10,16,12,11,7,10,17,12,9,13,2,3,7,7,5,10,i,i,353000,413000,415000,474000,i,576000,710000,712000,i,848000,i,i,i,i,i,813000,3.5,i,i,49,83,107,99,117,114,124,123,170,119,113495,112209,77822,102506,117479,94658,103931,100428,116454,119534,0,0.4,0.5,1.2,0.7,0.9,0.9,0.1,0.9,0.7,12,10,7,4,6,3,0,5,4,3,6,14,12,10,16,12,2,0,4.4,3.7,2.6,1.5,2.2,1.1,0,1.8,1.5,1.1,2.2,4.5,3.8,3.2,4.9,3.6,0.6,0,0,1,0,0,1,1,0,0,0,0,0,3,5,4,5,5,0,0,0,0.4,0,0,0.4,0.4,0,0,0,0,0,1,1.6,1.3,1.5,1.5,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,326,323,338,338,347,0,0,458,468,527,548,585,328,326,323,338,338,347,0,0,458,468,527,548,585,0,0,0,0,0,0,0,0,0,0,0,0,0
